"lego_id","date","low_price","theme","name","year","list_price"
10255,"2023-08-02",295,"Creator Expert","Assembly Square",2017,279.99
10255,"2023-08-03",295,"Creator Expert","Assembly Square",2017,279.99
10255,"2023-08-04",295,"Creator Expert","Assembly Square",2017,279.99
10255,"2023-08-05",295,"Creator Expert","Assembly Square",2017,279.99
10255,"2023-08-06",295,"Creator Expert","Assembly Square",2017,279.99
10255,"2023-08-07",295,"Creator Expert","Assembly Square",2017,279.99
10255,"2023-08-08",295,"Creator Expert","Assembly Square",2017,279.99
10255,"2023-08-09",295,"Creator Expert","Assembly Square",2017,279.99
10255,"2023-08-10",295,"Creator Expert","Assembly Square",2017,279.99
10255,"2023-08-11",295,"Creator Expert","Assembly Square",2017,279.99
10255,"2023-08-12",295,"Creator Expert","Assembly Square",2017,279.99
10255,"2023-08-13",295,"Creator Expert","Assembly Square",2017,279.99
10255,"2023-08-14",295,"Creator Expert","Assembly Square",2017,279.99
10255,"2023-08-15",295,"Creator Expert","Assembly Square",2017,279.99
10255,"2023-08-16",295,"Creator Expert","Assembly Square",2017,279.99
10255,"2023-08-17",295,"Creator Expert","Assembly Square",2017,279.99
10255,"2023-08-18",294.65,"Creator Expert","Assembly Square",2017,279.99
10255,"2023-08-19",294.63,"Creator Expert","Assembly Square",2017,279.99
10265,"2023-08-02",165.95,"Creator Expert","Ford Mustang",2019,149.99
10265,"2023-08-03",165.99,"Creator Expert","Ford Mustang",2019,149.99
10265,"2023-08-04",165.95,"Creator Expert","Ford Mustang",2019,149.99
10265,"2023-08-05",165.95,"Creator Expert","Ford Mustang",2019,149.99
10265,"2023-08-06",165.95,"Creator Expert","Ford Mustang",2019,149.99
10265,"2023-08-07",165.95,"Creator Expert","Ford Mustang",2019,149.99
10265,"2023-08-08",165.95,"Creator Expert","Ford Mustang",2019,149.99
10265,"2023-08-09",165.95,"Creator Expert","Ford Mustang",2019,149.99
10265,"2023-08-10",165.95,"Creator Expert","Ford Mustang",2019,149.99
10265,"2023-08-11",169.99,"Creator Expert","Ford Mustang",2019,149.99
10265,"2023-08-12",165.99,"Creator Expert","Ford Mustang",2019,149.99
10265,"2023-08-13",165.99,"Creator Expert","Ford Mustang",2019,149.99
10265,"2023-08-14",165.99,"Creator Expert","Ford Mustang",2019,149.99
10265,"2023-08-15",165.99,"Creator Expert","Ford Mustang",2019,149.99
10265,"2023-08-16",165.99,"Creator Expert","Ford Mustang",2019,149.99
10265,"2023-08-17",165.99,"Creator Expert","Ford Mustang",2019,149.99
10265,"2023-08-18",165.99,"Creator Expert","Ford Mustang",2019,149.99
10265,"2023-08-19",165.99,"Creator Expert","Ford Mustang",2019,149.99
10266,"2023-08-02",99.95,"Creator Expert","NASA Apollo 11 Lunar Lander",2019,99.99
10266,"2023-08-03",99.95,"Creator Expert","NASA Apollo 11 Lunar Lander",2019,99.99
10266,"2023-08-04",99.99,"Creator Expert","NASA Apollo 11 Lunar Lander",2019,99.99
10266,"2023-08-05",99.99,"Creator Expert","NASA Apollo 11 Lunar Lander",2019,99.99
10266,"2023-08-06",99.95,"Creator Expert","NASA Apollo 11 Lunar Lander",2019,99.99
10266,"2023-08-07",99.95,"Creator Expert","NASA Apollo 11 Lunar Lander",2019,99.99
10266,"2023-08-08",99.95,"Creator Expert","NASA Apollo 11 Lunar Lander",2019,99.99
10266,"2023-08-09",99.95,"Creator Expert","NASA Apollo 11 Lunar Lander",2019,99.99
10266,"2023-08-10",99.95,"Creator Expert","NASA Apollo 11 Lunar Lander",2019,99.99
10266,"2023-08-11",99.95,"Creator Expert","NASA Apollo 11 Lunar Lander",2019,99.99
10266,"2023-08-12",99.95,"Creator Expert","NASA Apollo 11 Lunar Lander",2019,99.99
10266,"2023-08-13",99.95,"Creator Expert","NASA Apollo 11 Lunar Lander",2019,99.99
10266,"2023-08-14",99.95,"Creator Expert","NASA Apollo 11 Lunar Lander",2019,99.99
10266,"2023-08-15",99.95,"Creator Expert","NASA Apollo 11 Lunar Lander",2019,99.99
10266,"2023-08-16",99.95,"Creator Expert","NASA Apollo 11 Lunar Lander",2019,99.99
10266,"2023-08-17",99.95,"Creator Expert","NASA Apollo 11 Lunar Lander",2019,99.99
10266,"2023-08-18",99.95,"Creator Expert","NASA Apollo 11 Lunar Lander",2019,99.99
10266,"2023-08-19",99.95,"Creator Expert","NASA Apollo 11 Lunar Lander",2019,99.99
10270,"2023-08-02",199.95,"Creator Expert","Bookshop",2020,179.99
10270,"2023-08-03",199.95,"Creator Expert","Bookshop",2020,179.99
10270,"2023-08-04",199.99,"Creator Expert","Bookshop",2020,179.99
10270,"2023-08-05",199.99,"Creator Expert","Bookshop",2020,179.99
10270,"2023-08-06",199.95,"Creator Expert","Bookshop",2020,179.99
10270,"2023-08-07",199.95,"Creator Expert","Bookshop",2020,179.99
10270,"2023-08-08",199.95,"Creator Expert","Bookshop",2020,179.99
10270,"2023-08-09",199.95,"Creator Expert","Bookshop",2020,179.99
10270,"2023-08-10",199.95,"Creator Expert","Bookshop",2020,179.99
10270,"2023-08-11",199.99,"Creator Expert","Bookshop",2020,179.99
10270,"2023-08-12",199.99,"Creator Expert","Bookshop",2020,179.99
10270,"2023-08-13",199.95,"Creator Expert","Bookshop",2020,179.99
10270,"2023-08-14",199.95,"Creator Expert","Bookshop",2020,179.99
10270,"2023-08-15",199.95,"Creator Expert","Bookshop",2020,179.99
10270,"2023-08-16",199.95,"Creator Expert","Bookshop",2020,179.99
10270,"2023-08-17",199.95,"Creator Expert","Bookshop",2020,179.99
10270,"2023-08-18",199.99,"Creator Expert","Bookshop",2020,179.99
10270,"2023-08-19",199.99,"Creator Expert","Bookshop",2020,179.99
10271,"2023-08-02",108.66,"Creator Expert","Fiat 500",2020,89.99
10271,"2023-08-03",113.99,"Creator Expert","Fiat 500",2020,89.99
10271,"2023-08-04",71.99,"Creator Expert","Fiat 500",2020,89.99
10271,"2023-08-05",71.99,"Creator Expert","Fiat 500",2020,89.99
10271,"2023-08-06",71.99,"Creator Expert","Fiat 500",2020,89.99
10271,"2023-08-07",71.99,"Creator Expert","Fiat 500",2020,89.99
10271,"2023-08-08",71.99,"Creator Expert","Fiat 500",2020,89.99
10271,"2023-08-09",71.99,"Creator Expert","Fiat 500",2020,89.99
10271,"2023-08-10",71.99,"Creator Expert","Fiat 500",2020,89.99
10271,"2023-08-11",71.99,"Creator Expert","Fiat 500",2020,89.99
10271,"2023-08-12",71.99,"Creator Expert","Fiat 500",2020,89.99
10271,"2023-08-13",71.99,"Creator Expert","Fiat 500",2020,89.99
10271,"2023-08-14",71.99,"Creator Expert","Fiat 500",2020,89.99
10271,"2023-08-15",71.99,"Creator Expert","Fiat 500",2020,89.99
10271,"2023-08-16",71.99,"Creator Expert","Fiat 500",2020,89.99
10271,"2023-08-17",71.99,"Creator Expert","Fiat 500",2020,89.99
10271,"2023-08-18",71.99,"Creator Expert","Fiat 500",2020,89.99
10271,"2023-08-19",71.99,"Creator Expert","Fiat 500",2020,89.99
10272,"2023-08-02",499.99,"Creator Expert","Old Trafford - Manchester United",2020,299.99
10272,"2023-08-03",499.99,"Creator Expert","Old Trafford - Manchester United",2020,299.99
10272,"2023-08-04",239.99,"Creator Expert","Old Trafford - Manchester United",2020,299.99
10272,"2023-08-05",239.99,"Creator Expert","Old Trafford - Manchester United",2020,299.99
10272,"2023-08-06",239.99,"Creator Expert","Old Trafford - Manchester United",2020,299.99
10272,"2023-08-07",239.99,"Creator Expert","Old Trafford - Manchester United",2020,299.99
10272,"2023-08-08",239.99,"Creator Expert","Old Trafford - Manchester United",2020,299.99
10272,"2023-08-09",239.99,"Creator Expert","Old Trafford - Manchester United",2020,299.99
10272,"2023-08-10",239.99,"Creator Expert","Old Trafford - Manchester United",2020,299.99
10272,"2023-08-11",239.99,"Creator Expert","Old Trafford - Manchester United",2020,299.99
10272,"2023-08-12",239.99,"Creator Expert","Old Trafford - Manchester United",2020,299.99
10272,"2023-08-13",239.99,"Creator Expert","Old Trafford - Manchester United",2020,299.99
10272,"2023-08-14",239.99,"Creator Expert","Old Trafford - Manchester United",2020,299.99
10272,"2023-08-15",239.99,"Creator Expert","Old Trafford - Manchester United",2020,299.99
10272,"2023-08-16",239.99,"Creator Expert","Old Trafford - Manchester United",2020,299.99
10272,"2023-08-17",239.99,"Creator Expert","Old Trafford - Manchester United",2020,299.99
10272,"2023-08-18",239.99,"Creator Expert","Old Trafford - Manchester United",2020,299.99
10272,"2023-08-19",239.99,"Creator Expert","Old Trafford - Manchester United",2020,299.99
10273,"2023-08-02",299.95,"Creator Expert","Haunted House",2020,249.99
10273,"2023-08-03",299.95,"Creator Expert","Haunted House",2020,249.99
10273,"2023-08-04",299.95,"Creator Expert","Haunted House",2020,249.99
10273,"2023-08-05",299.95,"Creator Expert","Haunted House",2020,249.99
10273,"2023-08-06",299.95,"Creator Expert","Haunted House",2020,249.99
10273,"2023-08-07",299.95,"Creator Expert","Haunted House",2020,249.99
10273,"2023-08-08",299.95,"Creator Expert","Haunted House",2020,249.99
10273,"2023-08-09",299.95,"Creator Expert","Haunted House",2020,249.99
10273,"2023-08-10",299.95,"Creator Expert","Haunted House",2020,249.99
10273,"2023-08-11",299.95,"Creator Expert","Haunted House",2020,249.99
10273,"2023-08-12",299.95,"Creator Expert","Haunted House",2020,249.99
10273,"2023-08-13",299.95,"Creator Expert","Haunted House",2020,249.99
10273,"2023-08-14",299.95,"Creator Expert","Haunted House",2020,249.99
10273,"2023-08-15",299.95,"Creator Expert","Haunted House",2020,249.99
10273,"2023-08-16",299.95,"Creator Expert","Haunted House",2020,249.99
10273,"2023-08-17",299.95,"Creator Expert","Haunted House",2020,249.99
10273,"2023-08-18",299.95,"Creator Expert","Haunted House",2020,249.99
10273,"2023-08-19",299.95,"Creator Expert","Haunted House",2020,249.99
10274,"2023-08-02",239.99,"Creator Expert","Ghostbusters™ ECTO-1",2020,199.99
10274,"2023-08-03",239.95,"Creator Expert","Ghostbusters™ ECTO-1",2020,199.99
10274,"2023-08-04",239.95,"Creator Expert","Ghostbusters™ ECTO-1",2020,199.99
10274,"2023-08-05",239.95,"Creator Expert","Ghostbusters™ ECTO-1",2020,199.99
10274,"2023-08-06",239.95,"Creator Expert","Ghostbusters™ ECTO-1",2020,199.99
10274,"2023-08-07",239.95,"Creator Expert","Ghostbusters™ ECTO-1",2020,199.99
10274,"2023-08-08",239.99,"Creator Expert","Ghostbusters™ ECTO-1",2020,199.99
10274,"2023-08-09",239.99,"Creator Expert","Ghostbusters™ ECTO-1",2020,199.99
10274,"2023-08-10",239.99,"Creator Expert","Ghostbusters™ ECTO-1",2020,199.99
10274,"2023-08-11",239.99,"Creator Expert","Ghostbusters™ ECTO-1",2020,199.99
10274,"2023-08-12",239.99,"Creator Expert","Ghostbusters™ ECTO-1",2020,199.99
10274,"2023-08-13",239.99,"Creator Expert","Ghostbusters™ ECTO-1",2020,199.99
10274,"2023-08-14",239.99,"Creator Expert","Ghostbusters™ ECTO-1",2020,199.99
10274,"2023-08-15",239.99,"Creator Expert","Ghostbusters™ ECTO-1",2020,199.99
10274,"2023-08-16",239.95,"Creator Expert","Ghostbusters™ ECTO-1",2020,199.99
10274,"2023-08-17",239.95,"Creator Expert","Ghostbusters™ ECTO-1",2020,199.99
10274,"2023-08-18",239.95,"Creator Expert","Ghostbusters™ ECTO-1",2020,199.99
10274,"2023-08-19",239.95,"Creator Expert","Ghostbusters™ ECTO-1",2020,199.99
10275,"2023-08-02",149.98,"Creator Expert","Elf Club House",2020,99.99
10275,"2023-08-03",149.98,"Creator Expert","Elf Club House",2020,99.99
10275,"2023-08-04",79.99,"Creator Expert","Elf Club House",2020,99.99
10275,"2023-08-05",79.99,"Creator Expert","Elf Club House",2020,99.99
10275,"2023-08-06",79.99,"Creator Expert","Elf Club House",2020,99.99
10275,"2023-08-07",79.99,"Creator Expert","Elf Club House",2020,99.99
10275,"2023-08-08",79.99,"Creator Expert","Elf Club House",2020,99.99
10275,"2023-08-09",79.99,"Creator Expert","Elf Club House",2020,99.99
10275,"2023-08-10",79.99,"Creator Expert","Elf Club House",2020,99.99
10275,"2023-08-11",79.99,"Creator Expert","Elf Club House",2020,99.99
10275,"2023-08-12",79.99,"Creator Expert","Elf Club House",2020,99.99
10275,"2023-08-13",79.99,"Creator Expert","Elf Club House",2020,99.99
10275,"2023-08-14",79.99,"Creator Expert","Elf Club House",2020,99.99
10275,"2023-08-15",79.99,"Creator Expert","Elf Club House",2020,99.99
10275,"2023-08-16",79.99,"Creator Expert","Elf Club House",2020,99.99
10275,"2023-08-17",79.99,"Creator Expert","Elf Club House",2020,99.99
10275,"2023-08-18",79.99,"Creator Expert","Elf Club House",2020,99.99
10275,"2023-08-19",79.99,"Creator Expert","Elf Club House",2020,99.99
10276,"2023-08-02",549.99,"Creator Expert","Colosseum",2020,549.99
10276,"2023-08-03",549.99,"Creator Expert","Colosseum",2020,549.99
10276,"2023-08-04",549.99,"Creator Expert","Colosseum",2020,549.99
10276,"2023-08-05",549.99,"Creator Expert","Colosseum",2020,549.99
10276,"2023-08-06",549.99,"Creator Expert","Colosseum",2020,549.99
10276,"2023-08-07",549.99,"Creator Expert","Colosseum",2020,549.99
10276,"2023-08-08",549.99,"Creator Expert","Colosseum",2020,549.99
10276,"2023-08-09",549.99,"Creator Expert","Colosseum",2020,549.99
10276,"2023-08-10",549.99,"Creator Expert","Colosseum",2020,549.99
10276,"2023-08-11",549.99,"Creator Expert","Colosseum",2020,549.99
10276,"2023-08-12",549.99,"Creator Expert","Colosseum",2020,549.99
10276,"2023-08-13",549.99,"Creator Expert","Colosseum",2020,549.99
10276,"2023-08-14",549.99,"Creator Expert","Colosseum",2020,549.99
10276,"2023-08-15",549.99,"Creator Expert","Colosseum",2020,549.99
10276,"2023-08-16",549.99,"Creator Expert","Colosseum",2020,549.99
10276,"2023-08-17",549.99,"Creator Expert","Colosseum",2020,549.99
10276,"2023-08-18",549.99,"Creator Expert","Colosseum",2020,549.99
10276,"2023-08-19",549.99,"Creator Expert","Colosseum",2020,549.99
10278,"2023-08-02",319.99,"Creator Expert","Police Station",2021,199.99
10278,"2023-08-03",319.99,"Creator Expert","Police Station",2021,199.99
10278,"2023-08-04",198.99,"Creator Expert","Police Station",2021,199.99
10278,"2023-08-05",198.99,"Creator Expert","Police Station",2021,199.99
10278,"2023-08-06",199.99,"Creator Expert","Police Station",2021,199.99
10278,"2023-08-07",198.99,"Creator Expert","Police Station",2021,199.99
10278,"2023-08-08",199.99,"Creator Expert","Police Station",2021,199.99
10278,"2023-08-09",199.99,"Creator Expert","Police Station",2021,199.99
10278,"2023-08-10",198.99,"Creator Expert","Police Station",2021,199.99
10278,"2023-08-11",199.99,"Creator Expert","Police Station",2021,199.99
10278,"2023-08-12",198.99,"Creator Expert","Police Station",2021,199.99
10278,"2023-08-13",199.99,"Creator Expert","Police Station",2021,199.99
10278,"2023-08-14",199.99,"Creator Expert","Police Station",2021,199.99
10278,"2023-08-15",198.99,"Creator Expert","Police Station",2021,199.99
10278,"2023-08-16",198.99,"Creator Expert","Police Station",2021,199.99
10278,"2023-08-17",199.99,"Creator Expert","Police Station",2021,199.99
10278,"2023-08-18",199.99,"Creator Expert","Police Station",2021,199.99
10278,"2023-08-19",199.99,"Creator Expert","Police Station",2021,199.99
10279,"2023-08-02",229.99,"Creator Expert","Volkswagen T2 Camper Van",2021,179.99
10279,"2023-08-03",229.99,"Creator Expert","Volkswagen T2 Camper Van",2021,179.99
10279,"2023-08-04",143.99,"Creator Expert","Volkswagen T2 Camper Van",2021,179.99
10279,"2023-08-05",143.99,"Creator Expert","Volkswagen T2 Camper Van",2021,179.99
10279,"2023-08-06",143.99,"Creator Expert","Volkswagen T2 Camper Van",2021,179.99
10279,"2023-08-07",143.99,"Creator Expert","Volkswagen T2 Camper Van",2021,179.99
10279,"2023-08-08",143.99,"Creator Expert","Volkswagen T2 Camper Van",2021,179.99
10279,"2023-08-09",143.99,"Creator Expert","Volkswagen T2 Camper Van",2021,179.99
10279,"2023-08-10",143.99,"Creator Expert","Volkswagen T2 Camper Van",2021,179.99
10279,"2023-08-11",143.99,"Creator Expert","Volkswagen T2 Camper Van",2021,179.99
10279,"2023-08-12",143.99,"Creator Expert","Volkswagen T2 Camper Van",2021,179.99
10279,"2023-08-13",143.99,"Creator Expert","Volkswagen T2 Camper Van",2021,179.99
10279,"2023-08-14",143.99,"Creator Expert","Volkswagen T2 Camper Van",2021,179.99
10279,"2023-08-15",143.99,"Creator Expert","Volkswagen T2 Camper Van",2021,179.99
10279,"2023-08-16",143.99,"Creator Expert","Volkswagen T2 Camper Van",2021,179.99
10279,"2023-08-17",143.99,"Creator Expert","Volkswagen T2 Camper Van",2021,179.99
10279,"2023-08-18",143.99,"Creator Expert","Volkswagen T2 Camper Van",2021,179.99
10279,"2023-08-19",143.99,"Creator Expert","Volkswagen T2 Camper Van",2021,179.99
10280,"2023-08-02",47.99,"Creator Expert","Flower Bouquet",2021,49.99
10280,"2023-08-03",47.99,"Creator Expert","Flower Bouquet",2021,49.99
10280,"2023-08-04",47.99,"Creator Expert","Flower Bouquet",2021,49.99
10280,"2023-08-05",47.99,"Creator Expert","Flower Bouquet",2021,49.99
10280,"2023-08-06",47.99,"Creator Expert","Flower Bouquet",2021,49.99
10280,"2023-08-07",47.99,"Creator Expert","Flower Bouquet",2021,49.99
10280,"2023-08-08",47.99,"Creator Expert","Flower Bouquet",2021,49.99
10280,"2023-08-09",47.98,"Creator Expert","Flower Bouquet",2021,49.99
10280,"2023-08-10",47.99,"Creator Expert","Flower Bouquet",2021,49.99
10280,"2023-08-11",47.99,"Creator Expert","Flower Bouquet",2021,49.99
10280,"2023-08-12",47.99,"Creator Expert","Flower Bouquet",2021,49.99
10280,"2023-08-13",47.99,"Creator Expert","Flower Bouquet",2021,49.99
10280,"2023-08-14",47.99,"Creator Expert","Flower Bouquet",2021,49.99
10280,"2023-08-15",47.99,"Creator Expert","Flower Bouquet",2021,49.99
10280,"2023-08-16",47.99,"Creator Expert","Flower Bouquet",2021,49.99
10280,"2023-08-17",47.99,"Creator Expert","Flower Bouquet",2021,49.99
10280,"2023-08-18",47.99,"Creator Expert","Flower Bouquet",2021,49.99
10280,"2023-08-19",47.99,"Creator Expert","Flower Bouquet",2021,49.99
10281,"2023-08-02",39.99,"Creator Expert","Bonsai Tree",2021,49.99
10281,"2023-08-03",39.99,"Creator Expert","Bonsai Tree",2021,49.99
10281,"2023-08-04",39.99,"Creator Expert","Bonsai Tree",2021,49.99
10281,"2023-08-05",39.99,"Creator Expert","Bonsai Tree",2021,49.99
10281,"2023-08-06",39.99,"Creator Expert","Bonsai Tree",2021,49.99
10281,"2023-08-07",39.99,"Creator Expert","Bonsai Tree",2021,49.99
10281,"2023-08-08",39.99,"Creator Expert","Bonsai Tree",2021,49.99
10281,"2023-08-09",39.99,"Creator Expert","Bonsai Tree",2021,49.99
10281,"2023-08-10",39.99,"Creator Expert","Bonsai Tree",2021,49.99
10281,"2023-08-11",40,"Creator Expert","Bonsai Tree",2021,49.99
10281,"2023-08-12",39.99,"Creator Expert","Bonsai Tree",2021,49.99
10281,"2023-08-13",39.99,"Creator Expert","Bonsai Tree",2021,49.99
10281,"2023-08-14",39.99,"Creator Expert","Bonsai Tree",2021,49.99
10281,"2023-08-15",39.99,"Creator Expert","Bonsai Tree",2021,49.99
10281,"2023-08-16",39.99,"Creator Expert","Bonsai Tree",2021,49.99
10281,"2023-08-17",40,"Creator Expert","Bonsai Tree",2021,49.99
10281,"2023-08-18",40,"Creator Expert","Bonsai Tree",2021,49.99
10281,"2023-08-19",40,"Creator Expert","Bonsai Tree",2021,49.99
10282,"2023-08-02",105,"Creator Expert","adidas Originals Superstar",2021,79.99
10282,"2023-08-03",99.99,"Creator Expert","adidas Originals Superstar",2021,79.99
10282,"2023-08-04",63.99,"Creator Expert","adidas Originals Superstar",2021,79.99
10282,"2023-08-05",63.99,"Creator Expert","adidas Originals Superstar",2021,79.99
10282,"2023-08-06",63.99,"Creator Expert","adidas Originals Superstar",2021,79.99
10282,"2023-08-07",63.99,"Creator Expert","adidas Originals Superstar",2021,79.99
10282,"2023-08-08",63.99,"Creator Expert","adidas Originals Superstar",2021,79.99
10282,"2023-08-09",63.99,"Creator Expert","adidas Originals Superstar",2021,79.99
10282,"2023-08-10",63.99,"Creator Expert","adidas Originals Superstar",2021,79.99
10282,"2023-08-11",63.99,"Creator Expert","adidas Originals Superstar",2021,79.99
10282,"2023-08-12",63.99,"Creator Expert","adidas Originals Superstar",2021,79.99
10282,"2023-08-13",63.99,"Creator Expert","adidas Originals Superstar",2021,79.99
10282,"2023-08-14",63.99,"Creator Expert","adidas Originals Superstar",2021,79.99
10282,"2023-08-15",63.99,"Creator Expert","adidas Originals Superstar",2021,79.99
10282,"2023-08-16",63.99,"Creator Expert","adidas Originals Superstar",2021,79.99
10282,"2023-08-17",63.99,"Creator Expert","adidas Originals Superstar",2021,79.99
10282,"2023-08-18",63.99,"Creator Expert","adidas Originals Superstar",2021,79.99
10282,"2023-08-19",63.99,"Creator Expert","adidas Originals Superstar",2021,79.99
10283,"2023-08-02",199.95,"Creator Expert","NASA Space Shuttle Discovery",2021,199.99
10283,"2023-08-03",199.95,"Creator Expert","NASA Space Shuttle Discovery",2021,199.99
10283,"2023-08-04",199.95,"Creator Expert","NASA Space Shuttle Discovery",2021,199.99
10283,"2023-08-05",199.95,"Creator Expert","NASA Space Shuttle Discovery",2021,199.99
10283,"2023-08-06",199.95,"Creator Expert","NASA Space Shuttle Discovery",2021,199.99
10283,"2023-08-07",199.95,"Creator Expert","NASA Space Shuttle Discovery",2021,199.99
10283,"2023-08-08",199.95,"Creator Expert","NASA Space Shuttle Discovery",2021,199.99
10283,"2023-08-09",199.95,"Creator Expert","NASA Space Shuttle Discovery",2021,199.99
10283,"2023-08-10",199.95,"Creator Expert","NASA Space Shuttle Discovery",2021,199.99
10283,"2023-08-11",199.95,"Creator Expert","NASA Space Shuttle Discovery",2021,199.99
10283,"2023-08-12",199.95,"Creator Expert","NASA Space Shuttle Discovery",2021,199.99
10283,"2023-08-13",199.95,"Creator Expert","NASA Space Shuttle Discovery",2021,199.99
10283,"2023-08-14",199.95,"Creator Expert","NASA Space Shuttle Discovery",2021,199.99
10283,"2023-08-15",199.95,"Creator Expert","NASA Space Shuttle Discovery",2021,199.99
10283,"2023-08-16",199.95,"Creator Expert","NASA Space Shuttle Discovery",2021,199.99
10283,"2023-08-17",199.95,"Creator Expert","NASA Space Shuttle Discovery",2021,199.99
10283,"2023-08-18",199.95,"Creator Expert","NASA Space Shuttle Discovery",2021,199.99
10283,"2023-08-19",199.95,"Creator Expert","NASA Space Shuttle Discovery",2021,199.99
10284,"2023-08-02",446.9,"Creator Expert","Camp Nou – FC Barcelona",2021,349.99
10284,"2023-08-03",449.87,"Creator Expert","Camp Nou – FC Barcelona",2021,349.99
10284,"2023-08-04",209.99,"Creator Expert","Camp Nou – FC Barcelona",2021,349.99
10284,"2023-08-05",209.99,"Creator Expert","Camp Nou – FC Barcelona",2021,349.99
10284,"2023-08-06",209.99,"Creator Expert","Camp Nou – FC Barcelona",2021,349.99
10284,"2023-08-07",209.99,"Creator Expert","Camp Nou – FC Barcelona",2021,349.99
10284,"2023-08-08",209.99,"Creator Expert","Camp Nou – FC Barcelona",2021,349.99
10284,"2023-08-09",209.99,"Creator Expert","Camp Nou – FC Barcelona",2021,349.99
10284,"2023-08-10",209.99,"Creator Expert","Camp Nou – FC Barcelona",2021,349.99
10284,"2023-08-11",209.99,"Creator Expert","Camp Nou – FC Barcelona",2021,349.99
10284,"2023-08-12",209.99,"Creator Expert","Camp Nou – FC Barcelona",2021,349.99
10284,"2023-08-13",209.99,"Creator Expert","Camp Nou – FC Barcelona",2021,349.99
10284,"2023-08-14",209.99,"Creator Expert","Camp Nou – FC Barcelona",2021,349.99
10284,"2023-08-15",209.99,"Creator Expert","Camp Nou – FC Barcelona",2021,349.99
10284,"2023-08-16",209.99,"Creator Expert","Camp Nou – FC Barcelona",2021,349.99
10284,"2023-08-17",209.99,"Creator Expert","Camp Nou – FC Barcelona",2021,349.99
10284,"2023-08-18",209.99,"Creator Expert","Camp Nou – FC Barcelona",2021,349.99
10284,"2023-08-19",209.99,"Creator Expert","Camp Nou – FC Barcelona",2021,349.99
10289,"2023-08-02",116.94,"Creator Expert","Bird of Paradise",2021,99.99
10289,"2023-08-03",116.94,"Creator Expert","Bird of Paradise",2021,99.99
10289,"2023-08-04",99.99,"Creator Expert","Bird of Paradise",2021,99.99
10289,"2023-08-05",99.99,"Creator Expert","Bird of Paradise",2021,99.99
10289,"2023-08-06",99.99,"Creator Expert","Bird of Paradise",2021,99.99
10289,"2023-08-07",99.99,"Creator Expert","Bird of Paradise",2021,99.99
10289,"2023-08-08",99.99,"Creator Expert","Bird of Paradise",2021,99.99
10289,"2023-08-09",99.99,"Creator Expert","Bird of Paradise",2021,99.99
10289,"2023-08-10",99.99,"Creator Expert","Bird of Paradise",2021,99.99
10289,"2023-08-11",99.99,"Creator Expert","Bird of Paradise",2021,99.99
10289,"2023-08-12",99.99,"Creator Expert","Bird of Paradise",2021,99.99
10289,"2023-08-13",99.99,"Creator Expert","Bird of Paradise",2021,99.99
10289,"2023-08-14",99.99,"Creator Expert","Bird of Paradise",2021,99.99
10289,"2023-08-15",99.99,"Creator Expert","Bird of Paradise",2021,99.99
10289,"2023-08-16",99.99,"Creator Expert","Bird of Paradise",2021,99.99
10289,"2023-08-17",99.99,"Creator Expert","Bird of Paradise",2021,99.99
10289,"2023-08-18",99.99,"Creator Expert","Bird of Paradise",2021,99.99
10289,"2023-08-19",99.99,"Creator Expert","Bird of Paradise",2021,99.99
10290,"2023-08-02",129.99,"Creator Expert","Pickup Truck",2021,129.99
10290,"2023-08-03",164.99,"Creator Expert","Pickup Truck",2021,129.99
10290,"2023-08-04",129.99,"Creator Expert","Pickup Truck",2021,129.99
10290,"2023-08-05",129.99,"Creator Expert","Pickup Truck",2021,129.99
10290,"2023-08-06",129.99,"Creator Expert","Pickup Truck",2021,129.99
10290,"2023-08-07",129.99,"Creator Expert","Pickup Truck",2021,129.99
10290,"2023-08-08",129.99,"Creator Expert","Pickup Truck",2021,129.99
10290,"2023-08-09",128.99,"Creator Expert","Pickup Truck",2021,129.99
10290,"2023-08-10",129.99,"Creator Expert","Pickup Truck",2021,129.99
10290,"2023-08-11",129.99,"Creator Expert","Pickup Truck",2021,129.99
10290,"2023-08-12",129.99,"Creator Expert","Pickup Truck",2021,129.99
10290,"2023-08-13",129.99,"Creator Expert","Pickup Truck",2021,129.99
10290,"2023-08-14",129.99,"Creator Expert","Pickup Truck",2021,129.99
10290,"2023-08-15",129.99,"Creator Expert","Pickup Truck",2021,129.99
10290,"2023-08-16",129.99,"Creator Expert","Pickup Truck",2021,129.99
10290,"2023-08-17",129.99,"Creator Expert","Pickup Truck",2021,129.99
10290,"2023-08-18",129.99,"Creator Expert","Pickup Truck",2021,129.99
10290,"2023-08-19",129.99,"Creator Expert","Pickup Truck",2021,129.99
10291,"2023-08-02",82.99,"Creator Expert","Queer Eye – The Fab 5 Loft",2021,99.99
10291,"2023-08-03",82.99,"Creator Expert","Queer Eye – The Fab 5 Loft",2021,99.99
10291,"2023-08-04",59.99,"Creator Expert","Queer Eye – The Fab 5 Loft",2021,99.99
10291,"2023-08-05",59.99,"Creator Expert","Queer Eye – The Fab 5 Loft",2021,99.99
10291,"2023-08-06",59.99,"Creator Expert","Queer Eye – The Fab 5 Loft",2021,99.99
10291,"2023-08-07",59.99,"Creator Expert","Queer Eye – The Fab 5 Loft",2021,99.99
10291,"2023-08-08",59.99,"Creator Expert","Queer Eye – The Fab 5 Loft",2021,99.99
